ObjectID,LICENSED_CERTIFIED,FLAG,T18_19,FACID,FAC_STATUS_TYPE_CODE,ASPEN_FACID,CCN,TERMINAT_SW,PARTICIPATION_DATE,APPROVAL_DATE,NPI,CAN_BE_DEEMED_FAC_TYPE,CAN_BE_CERTIFIED_FAC_TYPE,DEEMED,AO_CD,DMG_EFCTV_DT,AO_TRMNTN_DT,AO_NAME,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,PARENT_FACID,FAC_FAC_RELATIONSHIP_TYPE_CODE,START_DATE,LICENSE_NUMBER,BUSINESS_NAME,LICENSE_STATUS_DESCRIPTION,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,CCLHO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,BIRTHING_FACILITY_FLAG,TRAUMA_PED_CTR,TRAUMA_CTR,TYPE_OF_CARE,CRITICAL_ACCESS_HOSPITAL,DATA_DATE,HCAI_ID,x,y
152615,LICENSED AND CERTIFIED,,,630017027,OPEN,CA630017027,751880,,2016-05-19 0:00:00,2016-10-20 0:00:00,,N,Y,0,,,,,JWCH MEDICAL CLINIC @ SIMONE HOTEL,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,520 SAN JULIAN STREET,LOS ANGELES,90013,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002630,INTERMITTENT CLINIC,21Feb2020,960001280,"JWCH INSTITUTE, INC.",ACTIVE,,2025-11-30 0:00:00,2026-11-29 0:00:00,NONPROFIT CORP,34.043877,-118.2452805,"(-118.2452805,34.043877)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6487360.86,1838440.523
152616,LICENSED AND CERTIFIED,,,630017030,OPEN,CA630017030,751900,,2016-08-26 0:00:00,2016-11-03 0:00:00,,N,Y,0,,,,,JWCH MEDICAL CLINIC @ ABBEY APARTMENTS,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,625 SOUTH SAN PEDRO STREET,LOS ANGELES,90014,,,,,(213) 362-9739,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002630,INTERMITTENT CLINIC,21Feb2020,960001280,"JWCH INSTITUTE, INC.",ACTIVE,,2025-11-30 0:00:00,2026-11-29 0:00:00,NONPROFIT CORP,34.041798,-118.2460275,"(-118.2460275,34.041798)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6487132.711,1837684.489
152618,LICENSED AND CERTIFIED,,,630017038,OPEN,CA630017038,921919,,2021-03-31 0:00:00,2021-06-24 0:00:00,,N,Y,0,,,,,VIA CARE 607,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,607 S. ATLANTIC BLVD.,LOS ANGELES,90022,,"RUIZ, VICTOR",FTENORIO@VIACARELA.ORG,(323) 268-9119,(323) 268-9191,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550003985,"VIA CARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,2017-10-16 0:00:00,2025-10-16 0:00:00,2026-10-15 0:00:00,NONPROFIT CORP,34.0247774,-118.1560251,"(-118.1560251,34.024777398)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306198494,6514389.267,1831435.832
152642,LICENSED AND CERTIFIED,,,630017177,OPEN,CA630017177,921014,,2017-10-19 0:00:00,2017-12-26 0:00:00,,N,Y,0,,,,,UNIVERSAL COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,2801 S SAN PEDRO ST,LOS ANGELES,90011,,"CHAVEZ, EDGAR A",VLUNAJONES@UCHCLA.ORG,(323) 233-4100,(323) 545-0136,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550003832,UNIVERSAL COMMUNITY HEALTH CENTER,ACTIVE,2017-04-12 0:00:00,2025-04-12 0:00:00,2026-04-11 0:00:00,NONPROFIT CORP,34.019829,-118.2626415,"(-118.2626415,34.019829)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306198409,6482078.626,1829702.295
152651,LICENSED AND CERTIFIED,,,630017230,OPEN,CA630017230,921031,,2017-12-29 0:00:00,2018-06-21 0:00:00,,N,Y,0,,,,,NORTHEAST COMMUNITY CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1414 S GRAND AVE, SUITE 456",LOS ANGELES,90015,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014518,INTERMITTENT CLINIC,03Mar2017,550002400,NORTHEAST COMMUNITY CLINIC,ACTIVE,2013-09-20 0:00:00,2025-09-20 0:00:00,2026-09-19 0:00:00,NONPROFIT CORP,34.036452,-118.265346,"(-118.265346,34.036452)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6481275.054,1835753.868
152664,LICENSED AND CERTIFIED,,,630017321,OPEN,CA630017321,751927,,2016-11-07 0:00:00,2017-05-01 0:00:00,,N,Y,0,,,,,T.H.E. HEALTH AND WELLNESS CENTERS AT CRENSHAW,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,3206 W 50TH ST,LOS ANGELES,90043,,,LMARIN@TOHELPEVERYONE.ORG,,(323) 730-1920,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002140,INTERMITTENT CLINIC,07Apr2020,960001020,"THE CLINIC, INC.",ACTIVE,1997-01-08 0:00:00,2025-11-08 0:00:00,2026-11-07 0:00:00,NONPROFIT CORP,33.99807004,-118.3282917,"(-118.3282917,33.99807004)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6462158.9,1821842.287
152682,LICENSED AND CERTIFIED,,,630017455,OPEN,CA630017455,751972,,2017-04-20 0:00:00,2017-09-08 0:00:00,,N,Y,0,,,,,"MISSION CITY COMMUNITY NETWORK, INC. - FAIRFAX",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,359 N FAIRFAX AVE,LOS ANGELES,90036,,,NIKG@MCCN.ORG,,(818) 895-3100,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630013437,INTERMITTENT CLINIC,31Jan2022,550001797,"MISSION CITY COMMUNITY NETWORK, INC.",ACTIVE,2011-12-30 0:00:00,2025-12-30 0:00:00,2026-12-29 0:00:00,NONPROFIT CORP,34.077825,-118.361601,"(-118.361601,34.077825)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6452167.047,1850901.154
152683,NOT LICENSED/NOT CERTIFIED,,,630017456,OPEN,CA630017456,,Y,,,,N,Y,0,,,,,"MISSION CITY COMMUNITY NETWORK, INC. - OLYMPIC",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,2665 W OLYMPIC BLVD,LOS ANGELES,90006,,,NIKG@MCCN.ORG,,(818) 895-3100,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,,,,,,,,34.05247181,-118.2902089,"(-118.2902089,34.052471806)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6473759.218,1841604.583
152692,LICENSED AND CERTIFIED,,,630017494,OPEN,CA630017494,921110,,2018-12-26 0:00:00,2019-03-07 0:00:00,,N,Y,0,,,,,WHITE MEMORIAL COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1828 E CESAR E CHAVEZ AVE, SUITE 4100",LOS ANGELES,90033,,"FLOUTIS, GRACE",FLOUTSG@AH.ORG,(323) 987-1212,(323) 859-3604,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550004408,WHITE MEMORIAL COMMUNITY HEALTH CENTER,ACTIVE,2018-10-03 0:00:00,2025-10-03 0:00:00,2026-10-02 0:00:00,NONPROFIT CORP,34.050141,-118.2157155,"(-118.2157155,34.050141)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190406,6496322.223,1840699.571
152700,LICENSED AND CERTIFIED,,,630017545,OPEN,CA630017545,921013,,2017-08-14 0:00:00,2018-02-27 0:00:00,,N,Y,0,,,,,SOUTH CENTRAL FAMILY HEALTH CENTER - VERNON,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1028 E VERNON AVE,LOS ANGELES,90011,3711,,CMURILLO@WIPFLI.COM,,(323) 905-5888,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,960000260,SOUTH CENTRAL FAMILY HEALTH CENTER,ACTIVE,1984-11-01 0:00:00,2025-11-01 0:00:00,2026-10-31 0:00:00,NONPROFIT CORP,34.003683,-118.25757,"(-118.25757,34.003683)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6483600.378,1823822.481
152703,LICENSED ONLY,,,630017559,OPEN,CA630017559,,,,,,N,N,,,,,,"ALTAMED DENTAL GROUP - WESTLAKE, 3RD STREET",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"2100 W 3RD ST, SUITE 220",LOS ANGELES,90057,,"KHALILI, HEDYEH",NRIVERA@ALTAMED.ORG,(213) 201-4120,(888) 499-9303,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550004212,ALTAMED HEALTH SERVICES CORPORATION,ACTIVE,2018-04-19 0:00:00,2025-04-19 0:00:00,2026-04-18 0:00:00,NONPROFIT CORP,34.062435,-118.2735675,"(-118.2735675,34.062435)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190349,6478809.936,1845216.231
152712,LICENSED AND CERTIFIED,,,630017653,OPEN,CA630017653,921007,,2017-09-18 0:00:00,2017-11-16 0:00:00,,N,Y,0,,,,,JEFFERSON CRENSHAW HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,3501 W JEFFERSON BLVD,LOS ANGELES,90018,,,MAYRA.VARGAS@WATTSHEALTH.ORG,,(310) 564-4331,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960000189,INTERMITTENT CLINIC,29May2019,960000216,WATTS HEALTHCARE CORPORATION,ACTIVE,1979-02-13 0:00:00,2025-11-20 0:00:00,2026-03-31 0:00:00,NONPROFIT CORP,34.025796,-118.334025,"(-118.334025,34.025796)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6460454.629,1831937.996
152715,LICENSED AND CERTIFIED,,,630017663,OPEN,CA630017663,921033,,2017-12-29 0:00:00,2018-06-21 0:00:00,,N,Y,0,,,,,NORTHEAST COMMUNITY CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1414 S GRAND AVE, SUITE 380",LOS ANGELES,90015,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014518,INTERMITTENT CLINIC,20Nov2017,550002400,NORTHEAST COMMUNITY CLINIC,ACTIVE,2013-09-20 0:00:00,2025-09-20 0:00:00,2026-09-19 0:00:00,NONPROFIT CORP,34.036452,-118.265346,"(-118.265346,34.036452)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6481275.054,1835753.868
152719,LICENSED AND CERTIFIED,,,630017673,OPEN,CA630017673,A01060,,2022-01-11 0:00:00,2022-03-29 0:00:00,,N,Y,0,,,,,"SAN JUDAS COMMUNITY HEALTH CENTER, INC.",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1080 N WESTERN AVE,LOS ANGELES,90029,,"BORSADA, MINAL",MVERDIAN@SANJUDASCHC.ORG,(323) 957-3700,(323) 957-3736,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550004444,"SAN JUDAS COMMUNITY HEALTH CENTER, INC.",ACTIVE,2018-10-24 0:00:00,2025-10-24 0:00:00,2026-10-23 0:00:00,NONPROFIT CORP,34.090263,-118.308951,"(-118.308951,34.090263)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190404,6468124.32,1855374.377
152748,LICENSED AND CERTIFIED,,,630017807,OPEN,CA630017807,921032,,2017-12-20 0:00:00,2018-06-20 0:00:00,,N,Y,0,,,,,APLA HEALTH - OLYMPIC #310,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"5901 W. OLYMPIC BLVD., SUITE 310",LOS ANGELES,90036,,"REILING, DEBORAH C",DREILING@APLAHEALTH.ORG,(323) 205-3867,(323) 217-1725,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550004865,APLA HEALTH & WELLNESS,ACTIVE,2019-08-23 0:00:00,2025-08-23 0:00:00,2026-08-22 0:00:00,NONPROFIT CORP,34.057926,-118.360233,"(-118.360233,34.057926)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190461,6452555.349,1843658.085
152768,LICENSED ONLY,,,630017940,OPEN,CA630017940,,,,,,N,N,,,,,,SOUTH CENTRAL FAMILY DENTAL & MEDICAL,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"4415 S CENTRAL AVE, SUITE 100",LOS ANGELES,90011,,"VELOZ, RICHARD",PAULR@SCFH.ORG,(323) 908-4256,(323) 908-5505,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014380,INTERMITTENT CLINIC,11Oct2019,550002413,SOUTH CENTRAL FAMILY HEALTH CENTER,ACTIVE,2013-09-30 0:00:00,2025-09-30 0:00:00,2026-09-29 0:00:00,NONPROFIT CORP,34.00344,-118.2567645,"(-118.2567645,34.00344)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190394,6483844.289,1823733.424
152769,NOT LICENSED/NOT CERTIFIED,,,630017941,OPEN,0,,,,,,,,,,,,,ALTAMED MEDICAL GROUP-COMMERCE,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,5427 WHITTIER BLVD,LOS ANGELES,90022,,"GANDARA, SONIA",,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,,,,,,,,34.019829,-118.1533815,"(-118.1533815,34.019829)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6515187.56,1829633.779
152770,LICENSED AND CERTIFIED,USE PARENT MATCH,,630017953,OPEN,CA630014129,751085,,,,1598002628,N,Y,,,,,,ST. JOHN'S COMMUNITY HEALTH,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1555 W 110TH ST,LOS ANGELES,90047,4912,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014129,INTERMITTENT CLINIC,,550002228,ST. JOHN'S COMMUNITY HEALTH,ACTIVE,2013-04-03 0:00:00,2025-04-03 0:00:00,2026-04-02 0:00:00,NONPROFIT CORP,33.936237,-118.3031685,"(-118.3031685,33.936237)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6469706.044,1799316.104
152771,LICENSED AND CERTIFIED,USE PARENT MATCH,,630017954,OPEN,CA630015566,751188,,2015-06-08 0:00:00,2016-01-14 0:00:00,1861893844,N,Y,0,,,,,ST. JOHN'S COMMUNITY HEALTH,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1000 W 50TH ST,LOS ANGELES,90037,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630015566,INTERMITTENT CLINIC,07Feb2019,550003001,ST. JOHN'S COMMUNITY HEALTH,ACTIVE,2015-03-03 0:00:00,2025-03-03 0:00:00,2026-03-02 0:00:00,NONPROFIT CORP,33.997608,-118.2919365,"(-118.2919365,33.997608)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6473177.923,1821640.144
152772,LICENSED AND CERTIFIED,USE PARENT MATCH,,630017957,OPEN,CA630001181,751023,,2013-08-07 0:00:00,2013-12-16 0:00:00,1629283197,N,Y,0,,,,,ALTAMED GENERAL PEDIATRICS-WESTLAKE 3RD STREET,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"2100 W 3RD ST, SUITE 200",LOS ANGELES,90057,,,JTIENDA@ALTAMED.ORG,,(323) 622-2449,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630001181,INTERMITTENT CLINIC,30Apr2018,550000070,ALTAMED HEALTH SERVICES CORPORATION,ACTIVE,2005-09-13 0:00:00,2025-11-12 0:00:00,2026-11-11 0:00:00,NONPROFIT CORP,34.062435,-118.2735675,"(-118.2735675,34.062435)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6478809.936,1845216.231
152774,LICENSED ONLY,,,630017972,OPEN,CA630017972,,,,,,N,N,,,,,,"UNICARE COMMUNITY HEALTH CENTER, INC.",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,2409 N BROADWAY,LOS ANGELES,90031,2218,"MACHKALYAN, AVETIK",K.VO@UNICARECHC.ORG,(323) 225-2106,(323) 225-8038,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550004970,"UNICARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,2019-10-11 0:00:00,2025-10-11 0:00:00,2026-10-10 0:00:00,NONPROFIT CORP,34.073793,-118.216521,"(-118.216521,34.073793)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190479,6496096.762,1849307.496
152777,LICENSED AND CERTIFIED,USE PARENT MATCH,,630017989,OPEN,CA960000145,51135,,2008-06-26 0:00:00,2008-09-11 0:00:00,1427046754,N,Y,0,,,,,CHINATOWN SERVICE CENTER FAMILY HEALTH CLINIC- CESAR CHAVEZ,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,817 W. CESAR  ESTRADA CHAVEZ AVENUE,LOS ANGELES,90012,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960000145,INTERMITTENT CLINIC,01Feb2018,960000220,CHINATOWN SERVICE CENTER,ACTIVE,1980-01-16 0:00:00,2025-01-16 0:00:00,2026-01-15 0:00:00,NONPROFIT CORP,34.0617515,-118.2470358,"(-118.2470358,34.0617515)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6486845.093,1844946.684
152785,LICENSED AND CERTIFIED,,,630018063,OPEN,CA630018063,921038,,2018-02-06 0:00:00,2018-12-18 0:00:00,,N,Y,0,,,,,ST. JOHN'S COMMUNITY HEALTH,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,4251 CRENSHAW BLVD,LOS ANGELES,90008,,,,(323) 541-1661,(323) 541-1411,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630015566,INTERMITTENT CLINIC,02Oct2017,550003001,ST. JOHN'S COMMUNITY HEALTH,ACTIVE,2015-03-03 0:00:00,2025-03-03 0:00:00,2026-03-02 0:00:00,NONPROFIT CORP,34.006851,-118.3350375,"(-118.3350375,34.006851)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6460124.855,1825044.587
152787,LICENSED AND CERTIFIED,,,630018069,OPEN,CA630018069,A01068,,2022-02-24 0:00:00,2022-04-01 0:00:00,,N,Y,0,,,,,"SAN JUDAS COMMUNITY HEALTH CENTER, INC.",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"2972 WILSHIRE BLVD, FLOOR 1,2,",LOS ANGELES,90010,1101,"BORSADA, MINAL",SJ.COMMUNITYHEALTH@GMAIL.COM,(323) 957-3700,(213) 484-0000,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550005338,"SAN JUDAS COMMUNITY HEALTH CENTER, INC.",ACTIVE,2019-11-26 0:00:00,2025-11-26 0:00:00,2026-11-25 0:00:00,NONPROFIT CORP,34.061661,-118.2862125,"(-118.2862125,34.061661)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190547,6474979.29,1844945.223
152809,LICENSED AND CERTIFIED,USE PARENT MATCH,,630018208,OPEN,CA960001879,551083,,2011-03-18 0:00:00,2011-05-23 0:00:00,1235283094,N,Y,0,,,,,"CENTRAL CITY COMMUNITY HEALTH CENTER, INC. MOBILE MEDICAL UNIT #1",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,5970 S CENTRAL AVE,LOS ANGELES,90001,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960001879,INTERMITTENT CLINIC,03Aug2018,960000901,"CENTRAL CITY COMMUNITY HEALTH CENTER, INC.",ACTIVE,1995-04-15 0:00:00,2025-04-15 0:00:00,2026-04-14 0:00:00,NONPROFIT CORP,33.985584,-118.256202,"(-118.256202,33.985584)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6483998.213,1817234.842
152812,LICENSED ONLY,,,630018245,OPEN,0,,,,,,,,,,,,,NEXT DOOR MED. NET. INC.,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,5832 S VERMONT AVE,LOS ANGELES,90044,3712,"AGADJANIAN, ALISA",NEXTDOOR58@AOL.COM,(323) 750-7446,(323) 750-7354,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550008195,NEXT DOOR MED. NET. INC.,ACTIVE,2022-09-29 0:00:00,2025-09-29 0:00:00,2026-09-28 0:00:00,NONPROFIT CORP,33.988464,-118.291284,"(-118.291284,33.988464)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190759,6473366.058,1818311.894
152815,LICENSED AND CERTIFIED,,,630018257,OPEN,630018257,551076,,2023-03-31 0:00:00,2023-05-16 0:00:00,,N,Y,0,,,,,3C COMMUNITY CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"3030 W OLYMPIC BLVD, SUITE 206",LOS ANGELES,90006,6506,"KIM, JAESUNG",INFO@3CCLINIC.ORG,(213) 322-2667,(213) 322-2666,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550005976,3C COMMUNITY CLINIC,ACTIVE,2020-12-09 0:00:00,2025-12-09 0:00:00,2026-12-08 0:00:00,NONPROFIT CORP,34.0524,-118.3012965,"(-118.3012965,34.0524)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190639,6470400.595,1841588.333
152838,LICENSED ONLY,,,630018491,OPEN,630018491,,,,,,N,N,,,,,,MEDI MEDI COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"11900 AVALON BLVD, UNIT 100",LOS ANGELES,90061,,"KHATCHOYAN, CHRISTINE",A.PISKOULIAN@MEDIMEDICHC.ORG,(323) 302-8002,(310) 200-7636,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550007897,MEDI MEDI COMMUNITY HEALTH CENTER,ACTIVE,2021-07-15 0:00:00,2024-07-15 0:00:00,2025-07-14 0:00:00,NONPROFIT CORP,33.924501,-118.264851,"(-118.264851,33.924501)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190705,6481317.675,1795012.285
152842,LICENSED AND CERTIFIED,,,630018513,OPEN,630018513,A01190,,2024-05-02 0:00:00,2024-09-26 0:00:00,,N,Y,0,,,,,BEVERLY COMMUNITY CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"2252 BEVERLY BLVD, SUITE 103",LOS ANGELES,90057,,"GALSTYAN, NUNE",BEVCOMCENTER@GMAIL.COM,(213) 674-7524,(213) 674-7424,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550005867,BEVERLY COMMUNITY CLINIC,ACTIVE,2020-08-18 0:00:00,2025-08-18 0:00:00,2026-08-17 0:00:00,NONPROFIT CORP,34.067601,-118.2729645,"(-118.2729645,34.067601)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190602,6478997.674,1847095.735
152866,LICENSED AND CERTIFIED,,,630018663,OPEN,630018663,551014,,2023-03-21 0:00:00,2023-05-16 0:00:00,,N,Y,0,,,,,KWANG HE WON HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"815 S ARDMORE AVE, FLOOR 1",LOS ANGELES,90005,,"WON, BONGJA BENA",BENAWON@GMAIL.COM,(213) 260-8268,(323) 852-3245,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550005969,KWANG HE WON HEALTH CENTER,ACTIVE,2020-12-08 0:00:00,2025-12-08 0:00:00,2026-12-07 0:00:00,NONPROFIT CORP,34.05717,-118.3022055,"(-118.3022055,34.05717)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190638,6470130.468,1843325.047
152891,LICENSED AND CERTIFIED,USE PARENT MATCH,,630018820,OPEN,FQHC00140,551971,,2004-06-14 0:00:00,2004-08-06 0:00:00,1477649119,N,Y,0,,,,,WHCC MOBILE DENTAL MEDICAL UNIT,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,10300 COMPTON AVE,LOS ANGELES,90002,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960000189,INTERMITTENT CLINIC,29May2019,960000216,WATTS HEALTHCARE CORPORATION,ACTIVE,1979-02-13 0:00:00,2025-11-20 0:00:00,2026-03-31 0:00:00,NONPROFIT CORP,33.942681,-118.245654,"(-118.245654,33.942681)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6487157.709,1801613.584
152954,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019129,OPEN,CA630016362,751903,,2016-10-04 0:00:00,2016-12-15 0:00:00,1548659105,N,Y,0,,,,,BHS - NUESTRA HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,4511 WHITTIER BLVD,LOS ANGELES,90022,2407,,MVENABLE@BHS-INC.ORG,,(310) 679-9126,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630016362,INTERMITTENT CLINIC,30Jul2019,550003493,"BEHAVIORAL HEALTH SERVICES, INC.",ACTIVE,2016-04-11 0:00:00,2025-04-11 0:00:00,2026-04-10 0:00:00,NONPROFIT CORP,34.02340701,-118.170543,"(-118.170543,34.02340701)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6509989.335,1830944.266
152966,LICENSED AND CERTIFIED,,,630019176,OPEN,CA630019176,921945,,2019-08-30 0:00:00,2021-05-27 0:00:00,,N,Y,0,,,,,"UNICARE COMMUNITY HEALTH CENTER, INC.",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,741 S ALVARADO ST,LOS ANGELES,90057,,"MACHKALYAN, AVETIK",K.VO@UNICARECHC.ORG,(213) 353-4566,(213) 413-6666,200,LOS ANGELES,24,SAN BERNARDINO,N,630019124,INTERMITTENT CLINIC,01Jun2024,550006138,"UNICARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,2021-02-05 0:00:00,2026-02-05 0:00:00,2027-02-04 0:00:00,NONPROFIT CORP,34.055451,-118.2776445,"(-118.2776445,34.055451)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,306190589,6477568.098,1842678.014
152972,LICENSED AND CERTIFIED,USE PARENT MATCH,,630019221,OPEN,CA630011317,751068,,2014-05-19 0:00:00,2014-09-18 0:00:00,1215113964,N,Y,0,,,,,COMPLETE CARE COMMUNITY HEALTH CENTER - VERMONT,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1300 N VERMONT AVE, SUITE 606",LOS ANGELES,90027,6061,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630011317,INTERMITTENT CLINIC,28Aug2019,550000639,"COMPLETE CARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,2007-12-10 0:00:00,2025-12-10 0:00:00,2026-12-09 0:00:00,NONPROFIT CORP,34.096221,-118.290582,"(-118.290582,34.096221)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6473692.229,1857526.011
